question_id,question_article_live,question_article__has_video_solution,question_title,question_hide,total_acs,total_submitted,is_new_question,difficulty,is_favor,frequency,progress
311,,,Sparse Matrix Multiplication,False,128587,199547,False,2,False,1.346640483298197,32.36929803187972
312,False,False,Burst Balloons,False,137404,253818,False,3,False,2.0554433148527456,49.406844715636204
313,,,Super Ugly Number,False,88738,190184,False,2,False,0.725512465061977,17.439197394331224
314,True,False,Binary Tree Vertical Order Traversal,False,167044,350545,False,2,False,2.0627636831110974,49.582804955059096
315,True,False,Count of Smaller Numbers After Self,False,174531,412532,False,3,False,2.636703490841657,63.378639046789985
316,True,False,Remove Duplicate Letters,False,123784,311877,False,2,False,1.7302091564366984,41.58916692079346
317,,,Shortest Distance from All Buildings,False,94209,217359,False,3,False,1.647083842439975,39.59107753010217
318,True,False,Maximum Product of Word Lengths,False,128239,231983,False,2,False,0.04016604172533471,0.9654741495547139
319,,,Bulb Switcher,False,94388,206683,False,2,False,1.0578896891935452,25.428573594111793
320,True,False,Generalized Abbreviation,False,54158,99790,False,2,False,0,0.0
321,,,Create Maximum Number,False,44533,160717,False,3,False,1.0267708632689274,24.680568047531857
322,True,True,Coin Change,False,663127,1740982,False,2,False,2.9812804656856056,71.66126156704095
323,True,False,Number of Connected Components in an Undirected Graph,False,158198,269723,False,2,False,2.443975863754089,58.74603065758189
324,,,Wiggle Sort II,False,100898,325519,False,2,False,1.2270321869520793,29.494264465362814
325,,,Maximum Size Subarray Sum Equals k,False,124723,260813,False,2,False,1.1043744837629068,26.54593207844987
326,True,False,Power of Three,False,358367,843426,False,1,False,0.2611951983636781,6.278368521658092
327,,,Count of Range Sum,False,51259,141303,False,3,False,1.009240254844506,24.259183501464694
328,True,False,Odd Even Linked List,False,386551,671277,False,2,False,1.1566106124580087,27.801535811394352
329,True,False,Longest Increasing Path in a Matrix,False,232811,496720,False,3,False,2.5648509015778975,61.6515129837561
330,True,False,Patching Array,False,40085,113674,False,3,False,0.8051863750370768,19.35432512837401
331,True,False,Verify Preorder Serialization of a Binary Tree,False,81483,197272,False,2,False,0.7941569279715013,19.089209484205906
332,True,False,Reconstruct Itinerary,False,217895,565278,False,2,False,2.8548135311649165,68.6213664016645
333,,,Largest BST Subtree,False,64447,166145,False,2,False,1.1197931107475567,26.916550768663416
334,True,False,Increasing Triplet Subsequence,False,207129,505168,False,2,False,1.1513827867164144,27.675874172978475
335,,,Self Crossing,False,25534,88529,False,3,False,0.6439331977785325,15.478270444138353
336,True,False,Palindrome Pairs,False,118264,336389,False,3,False,2.3708804153864773,56.989029897297186
337,True,False,House Robber III,False,215044,412738,False,2,False,1.0909786638130385,26.223935752246547
338,True,False,Counting Bits,False,367521,518027,False,1,False,0.7218614413183463,17.35143746349237
339,True,True,Nested List Weight Sum,False,127877,165447,False,2,False,2.235897146199103,53.744426958477
340,True,True,Longest Substring with At Most K Distinct Characters,False,204353,444213,False,2,False,2.1736764101022317,52.248822470522086
341,True,False,Flatten Nested List Iterator,False,232256,412503,False,2,False,2.9320915344632796,70.47890354769383
342,True,False,Power of Four,False,233623,555902,False,1,False,0.15213658045555709,3.6569183649192976
343,,,Integer Break,False,137890,267836,False,2,False,2.1960061793786103,52.78556480498683
344,True,False,Reverse String,False,1067050,1499216,False,1,False,2.466035733175814,59.2762853890506
345,,,Reverse Vowels of a String,False,284712,625215,False,1,False,1.1760921029174873,28.26981385487305
346,True,False,Moving Average from Data Stream,False,190744,257352,False,1,False,2.176725439031407,52.32211220697391
347,True,False,Top K Frequent Elements,False,606150,963767,False,2,False,2.9687825236194616,71.36084759869406
348,True,False,Design Tic-Tac-Toe,False,136640,243009,False,2,False,2.090130289306012,50.240618115313026
349,True,False,Intersection of Two Arrays,False,493826,748715,False,1,False,1.8028911707536455,43.3362299358756
350,True,False,Intersection of Two Arrays II,False,516326,984267,False,1,False,1.4870191371875816,35.74359023638148
351,False,False,Android Unlock Patterns,False,54112,108317,False,2,False,0.5632107588532816,13.537939141286042
352,,,Data Stream as Disjoint Intervals,False,43484,88631,False,3,False,0.2265276492984503,5.4450620514866594
353,True,False,Design Snake Game,False,48065,131466,False,2,False,1.7036126603369675,40.9498649545052
354,True,False,Russian Doll Envelopes,False,107151,280626,False,3,False,1.9432100292846781,46.70908483487568
355,,,Design Twitter,False,67576,210052,False,2,False,2.488731606639445,59.82182779725059
356,,,Line Reflection,False,27568,82660,False,2,False,2.3537596468229802,56.577496702624956
357,,,Count Numbers with Unique Digits,False,89740,182183,False,2,False,0.733468155136284,17.63042891176919
358,,,Rearrange String k Distance Apart,False,43822,122010,False,3,False,0.4697038241168223,11.290305956281207
359,True,False,Logger Rate Limiter,False,153615,210298,False,1,False,2.512910576161137,60.40301949634054
360,,,Sort Transformed Array,False,41140,81675,False,2,False,0.4423845982176617,10.633631679740569
361,True,False,Bomb Enemy,False,53447,112840,False,2,False,0.5572210986447601,13.393965230799951
362,True,False,Design Hit Counter,False,122652,186174,False,2,False,2.890733225458387,69.48477078035337
363,True,False,Max Sum of Rectangle No Larger Than K,False,56014,144675,False,3,False,2.096623466836836,50.3966951093407
364,,,Nested List Weight Sum II,False,81633,126352,False,2,False,2.6391834462733343,63.43824992101318
365,,,Water and Jug Problem,False,48962,154289,False,2,False,1.5608916209643284,37.519268654921355
366,True,False,Find Leaves of Binary Tree,False,89703,123481,False,2,False,1.0149360220964274,24.396093084968456
367,True,False,Valid Perfect Square,False,277504,655439,False,1,False,0.5145439640947695,12.368131755177805
368,True,False,Largest Divisible Subset,False,113967,295354,False,2,False,1.0960148846104243,26.34499176828556
369,True,True,Plus One Linked List,False,59955,100489,False,2,False,0.5927679952523232,14.248408643625696
370,True,False,Range Addition,False,34345,53693,False,2,False,0.986653381297715,23.71626113241947
371,True,False,Sum of Two Integers,False,229631,453725,False,2,False,1.6000810084787038,38.46126689414906
372,,,Super Pow,False,41169,111695,False,2,False,0.6762397663706552,16.254825850065664
373,,,Find K Pairs with Smallest Sums,False,132150,342941,False,2,False,1.6883771046446325,40.58364676263959
374,True,False,Guess Number Higher or Lower,False,203993,448264,False,1,False,0.28004077245182224,6.73136099574958
375,False,False,Guess Number Higher or Lower II,False,77472,180529,False,2,False,0.6249578446726771,15.022158462090077
376,True,False,Wiggle Subsequence,False,106250,250039,False,2,False,0.852383445920087,20.488804651744775
377,True,False,Combination Sum IV,False,177640,375764,False,2,False,0.8969410806648968,21.559839851219767
378,True,False,Kth Smallest Element in a Sorted Matrix,False,266645,467940,False,2,False,1.5646886525571417,37.610538187353065
379,,,Design Phone Directory,False,46566,95091,False,2,False,0.7949782366157562,19.108951341525486
380,True,False,Insert Delete GetRandom O(1),False,345731,699807,False,2,False,3.66145412076318,88.01064659422762
381,True,False,Insert Delete GetRandom O(1) - Duplicates allowed,False,87505,249050,False,3,False,1.8182429889184222,43.70524273748825
382,True,False,Linked List Random Node,False,106310,195026,False,2,False,0.05236798551731598,1.2587731852435329
383,True,False,Ransom Note,False,267100,497983,False,1,False,1.4303619663351492,34.381717582387154
384,True,False,Shuffle an Array,False,177010,325616,False,2,False,1.8168485925294104,43.671725527178374
385,,,Mini Parser,False,43336,124502,False,2,False,0.6501096688799631,15.626734742031607
386,,,Lexicographical Numbers,False,66904,121122,False,2,False,1.7047480922384253,40.977157416056016
387,True,False,First Unique Character in a String,False,755093,1388161,False,1,False,2.6355311700385817,63.35045988395153
388,,,Longest Absolute File Path,False,104426,239781,False,2,False,1.7874323313641733,42.96464465707926
389,True,False,Find the Difference,False,266679,458493,False,1,False,0.07765464683715155,1.8665905549458466
390,,,Elimination Game,False,39426,86575,False,2,False,1.8152072023096275,43.63227130768198
391,,,Perfect Rectangle,False,30229,96479,False,3,False,0.4161603972249123,10.00327859878819
392,True,False,Is Subsequence,False,307031,617256,False,1,False,1.5082862871477352,36.254790310853366
393,True,False,UTF-8 Validation,False,59084,153924,False,2,False,1.5682449292247451,37.69602067563794
394,True,False,Decode String,False,336697,629434,False,2,False,3.052137662983285,73.36446131892632
395,True,False,Longest Substring with At Least K Repeating Characters,False,125433,286198,False,2,False,1.3419968042906625,32.25767757220728
396,,,Rotate Function,False,51084,138544,False,2,False,0.8730274350715317,20.985025763242454
397,,,Integer Replacement,False,66676,198188,False,2,False,0.4496649370873601,10.808629729754013
398,True,False,Random Pick Index,False,124173,209887,False,2,False,1.4870765399293375,35.74497003037905
399,True,False,Evaluate Division,False,188555,342674,False,2,False,2.2681648691075664,54.520048627800364
400,,,Nth Digit,False,66990,205604,False,2,False,0.7026559685289726,16.889794077397365
401,,,Binary Watch,False,97165,198823,False,1,False,0.5801132920909243,13.944226597105725
402,True,False,Remove K Digits,False,183560,638639,False,2,False,1.720310844957122,41.35124046732011
403,True,False,Frog Jump,False,124291,296654,False,3,False,2.07175904550782,49.79902715388319
404,True,False,Sum of Left Leaves,False,250930,477588,False,1,False,1.080739756813685,25.977822378786215
405,,,Convert a Number to Hexadecimal,False,81863,182896,False,1,False,0.5085316689668319,12.22361376744051
406,True,False,Queue Reconstruction by Height,False,198158,287670,False,2,False,1.0358890301947536,24.89974210800835
407,,,Trapping Rain Water II,False,54242,120869,False,3,False,1.768053652058078,42.49883789298519
408,,,Valid Word Abbreviation,False,40933,129077,False,1,False,0.516327700919974,12.411007570676883
409,True,False,Longest Palindrome,False,204789,390772,False,1,False,1.2884483922053498,30.970530385247525
410,True,False,Split Array Largest Sum,False,125103,265470,False,3,False,1.892325902921207,45.485979283112535
411,,,Minimum Unique Word Abbreviation,False,12284,32751,False,3,False,0,0.0
412,True,False,Fizz Buzz,False,481881,750864,False,1,False,2.850470911031372,68.51698251666673
413,True,False,Arithmetic Slices,False,134910,224310,False,2,False,0.6241543090729939,15.002843816772367
414,True,False,Third Maximum Number,False,234608,761651,False,1,False,0.4904253813653313,11.78839157793047
415,True,False,Add Strings,False,306051,623985,False,1,False,3.5738059729580987,85.90384150895628
416,True,True,Partition Equal Subset Sum,False,293438,649596,False,2,False,1.574744040131871,37.852240290675624
417,True,False,Pacific Atlantic Water Flow,False,126244,282196,False,2,False,2.5921449070493483,62.30758103498927
418,,,Sentence Screen Fitting,False,56321,166055,False,2,False,1.3098239971280525,31.484337399767128
419,,,Battleships in a Board,False,117282,163789,False,2,False,1.888094547074065,45.38426986609011
420,,,Strong Password Checker,False,18921,138203,False,3,False,2.835568001196174,68.15876015815255
421,True,False,Maximum XOR of Two Numbers in an Array,False,83931,153554,False,2,False,0.25764356333255367,6.192997604736479
422,,,Valid Word Square,False,34248,89379,False,1,False,0.29924289485285693,7.192923848309456
423,True,False,Reconstruct Original Digits from English,False,42287,82692,False,2,False,1.7129785913749407,41.17499453947926
424,,,Longest Repeating Character Replacement,False,118594,242971,False,2,False,1.95828840162735,47.07152479880741
425,True,False,Word Squares,False,50013,98773,False,3,False,0.2728669866666403,6.5589241701993135
432,,,All O`one Data Structure,False,40710,121228,False,3,False,1.7690570186097485,42.52295588984408
433,,,Minimum Genetic Mutation,False,40189,91670,False,2,False,0.7898234807953135,18.985046090270295
434,True,False,Number of Segments in a String,False,95587,253576,False,1,False,0.05273629608094325,1.267626293812749
435,True,False,Non-overlapping Intervals,False,145471,327069,False,2,False,1.1881662553824537,28.560041160875038
436,True,False,Find Right Interval,False,64664,132852,False,2,False,0.20881791529768876,5.0193718505415985
437,True,False,Path Sum III,False,274812,565990,False,2,False,1.5214121651123533,36.57029802136434
438,True,False,Find All Anagrams in a String,False,364241,799910,False,2,False,1.79222189698196,43.07977180411533
439,,,Ternary Expression Parser,False,22199,38910,False,2,False,0,0.0
440,,,K-th Smallest in Lexicographical Order,False,15394,51361,False,3,False,0.3314690992306049,7.967547533604236
441,True,False,Arranging Coins,False,196893,459839,False,1,False,0.4527077976679147,10.881771197148634
442,True,False,Find All Duplicates in an Array,False,279143,401207,False,2,False,2.1399350279937686,51.437778344771914
443,False,False,String Compression,False,176725,394245,False,2,False,3.1922924586552845,76.73337262671119
444,,,Sequence Reconstruction,False,37987,159506,False,2,False,0.20812125379246896,5.002626145827177
